representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00396662.2	 	NEK6	39106	2	3	117475799.195	124914147.288	161093706.375	167719184.631	239121782.064	89814805.72	90963807.619	95276756.705	104910898.573	136371733.142
IPI00018971.8	 	TRIM21	39106	3	3	30352372.073	35868628.901	37916182.279	44799175.216	55244078.757	31855861.636	32499462.002	36390554.713	38857126.482	43852956.572
IPI00060423.4	IPI00336091.3	CTHRC1	39106	1	1	37039055.213	43262028.567	41313572.143	49617999.454	63810215.275	46208908.549	46368925.137	44537106.109	51476023.066	53667206.276
IPI00022963.3	 	SYF2	39106	1	1	74601495	81633000	72028107.138	95057414.987	114410630.847	78216191.167	81389623.566	78623811.211	93717659.562	88261142.39
IPI00009887.1	 	SGK2	39106	1	1	6907413.978	6594298.916	5224455.485	12060302.133	14651308.984	2840557.17	3607300.822	2601412.617	3274019.695	3216104.683
IPI00852987.1	 	TYMP	39106	4	4	144296766.056	162642360.769	167412034.184	194850777.57	229469494.865	177099007.419	185342976.203	176656054.058	203005429.913	212959539.183
IPI00640040.1	 	WDR46	39106	1	1	16117303.661	18566917.026	19373054.773	22373674.755	26925313.594	20147342.923	20466684.147	19911058.13	23818835.02	22867632.996
IPI00149650.3	 	PPWD1	39106	13	17	1254750561.74	1390949124.44	1471193506.78	1786374230.32	2157195994.64	1291639646.85	1413104137.53	1394149930.69	1545116924.29	1735767116.54
IPI00299299.3	 	HSPA13	39106	8	15	1066143001.3	1252321650.49	1165088000.44	1569083596.82	1749304228.14	1198447984.41	1318698247.5	1329506270.05	1414347058.95	1370025342.08
IPI00299182.1	 	PEX6	39106	2	2	35934337.727	43341427.668	33342819.005	52907841.708	55242544.031	37599812.907	41463982.871	35961070.547	48799955.774	39620074.171
IPI00479997.4	 	STMN1	39106	9	42	2280440915.61	2620776311.49	2610109540.98	3305488203.55	3902374251.98	2374964190.4	2610113772.68	2640153384.97	3074114877.25	3047239607.01
IPI00170429.3	 	OGFOD1	39106	12	21	1177836835.92	1348840176.07	1374660215.01	1601952561.6	1982735712.36	1317846509.99	1439544300.62	1434559879.04	1518615671.9	1669595459.85
IPI00011979.1	 	LYRM1	39106	2	2	30574478.737	37121501.154	29095633.588	47883981.322	46392927.665	42217003.708	37575976.462	36362012.796	52677971.499	34026927.181
IPI00646309.3	IPI00887617.1	DUSP22	39106	2	2	119174212.99	124959368.231	140037267.963	165945167.675	189642225.333	125652137.515	123759912.992	125237893.776	153292846.917	155363805.453
IPI00217200.5	 	STXBP4	39106	7	7	349780577.053	387380962.627	494417860.873	617334094.178	636225567.275	200097227.019	265165431.356	205822149.205	282003905.212	287474068.178
IPI00552881.1	 	FUNDC2	39106	2	2	68116689.836	78720678.406	68209366.735	85229514.004	108312727.324	75417783.451	75557680.337	79472816.722	88317765.061	90416702.16
IPI00472939.2	 	SPCS2	39106	6	21	565161082.843	703219321.207	583619241.477	777658772.567	900984271.681	639929484.772	659313426.587	646783741.156	733393527.273	659930368.422
IPI00301263.2	 	CAD	39106	27	39	1266086165.07	1622871050.8	1602930863.07	2113639058.24	2116080453.09	1272851383.6	1718136918.12	1258791359.82	1711641084.15	1768791743.53
IPI00871385.3	 	FAM50A	39106	13	27	1091845450.94	1262267321.9	1279338859.01	1552214299.9	1821527518.68	1083160673.82	1176447767.61	1258905919.1	1257027330.65	1362694999.54
IPI00893823.2	 	ADAP1	39106	4	5	108328801.356	117590976.665	112308446.587	140628092.717	154836150.528	119651152.118	122264143.925	123821271.197	146009163.623	142703523.036
IPI00032561.1	 	CAB39	39106	12	28	1081859007.09	1209197286.16	1166909413.84	1437900204.84	1616382797.04	1224984166.38	1282427385.02	1306632586.12	1413605740.01	1397640625.37
IPI00102991.2	 	RBMS1	39106	5	8	652035514.208	741526150.022	747058874.459	906762391.711	1061331615.15	730192420.742	806770625.764	823588666.688	863468636.458	860737633.743
IPI00879359.1	 	YWHAZ	39106	8	26	2204154478.28	2600029737.72	2612011195.91	3312708855	4118490597.01	2469838555.65	2673413514.35	2905836631.98	2977301398.55	3153968723.13
IPI00478376.2	 	INPP5B	39106	9	9	356148841.568	412750444.086	381019245.888	494953614.289	550946941.558	363432695.788	386922047.731	383134001.638	445055985.538	423498568.647
IPI00334190.4	 	STOML2	39106	9	17	929919850.898	1075503402.59	1260183389.25	1277510203.14	1762062510.99	943707537.056	1186261616.07	1170223329.64	1126401482.99	1438142445.45
IPI00306207.4	 	C8ORF41	39106	7	8	293207971.177	344009356.14	371853541.251	457003312.929	487310804.967	325414698.842	335278169.571	337575291.48	384491903.001	375801765.246
IPI00006029.2	 	FOXK2	39106	2	2	117420822.708	125950644.87	124452292.156	159164687.04	175125388.797	79442908.306	92333263.854	90658907.852	105924665.011	91998828.717
IPI00009294.1	 	CRIM1	39106	2	3	18158349.097	20426425.904	19637643.026	23920983.933	30905520.65	19491923.904	19358716.914	19315089.671	21632900.987	26175533.216
IPI00025890.4	 	C12ORF30	39106	25	37	1432950895.44	1711189131.08	1668515345.31	1951312766.35	2533318150.97	1593541373.6	1740819992.45	1767209997.03	1796047558.43	1952689861.35
IPI00061356.3	 	CCDC99	39106	5	6	302746335.917	350493604.766	415584321.969	430835184.524	578891494.707	314560642.796	333065193.672	344223892.658	351285545.22	441153481.302
IPI00396022.2	 	ATP9B	39106	8	11	406409481.676	505125241.61	518158792.886	623624441.105	728809806.807	501124589.855	555268376.617	523209134.189	589441173.884	631008491.475
IPI00643465.2	 	TACC2	39106	10	12	593890357.178	685214545.167	685742499.636	847497117.58	969094460.217	689585089.994	736052209.636	766072032.978	791316633.73	845250220.086
IPI00003843.1	 	TJP2	39106	28	55	2905232546.27	3198423332.59	3044500420.47	3891506940.81	4698183279.02	2944579616.48	3412634248.02	3152935726.55	3556270162.86	3796829919.05
IPI00030730.2	 	SULT1A3	39106	6	17	1117657963.57	1292879479.32	1274987411.04	1652091217.01	1879362098.1	1214687529.13	1331898492	1288014714.53	1468940766.27	1444992192.42
IPI00554701.2	 	UCRC	39106	2	5	515395976.011	535278689.536	723995761.976	551970938.588	1026484499.1	647811239.061	646514312.179	688658885.059	587028211.513	894731169.159
IPI00029733.1	 	AKR1C1	39106	5	20	654763362.287	758346915.094	665995569.372	913495136.704	991940280.347	498684281.597	561816335.454	535093913.173	630371120.762	622956958.642
IPI00045660.4	IPI00830136.1	C1ORF31	39106	1	2	156737498.223	174219953.065	160659746.327	197583874.216	268897484.615	143174606.466	175826327.391	164672316.799	194699364.447	176767657.914
IPI00646839.1	 	EIF3C	39106	16	29	1557111432.3	1442436221.51	1809057561.81	2048621759.67	2742775871.68	1161682504.41	1588849341.37	1310421196.29	1642840608.99	2008837620.9
IPI00029817.1	 	NEU1	39106	7	19	540331011.79	611905912.667	627110003.432	696811842.539	922821596.761	632320389.128	685950804.732	668199552.752	713317686.586	777510582.679
IPI00855713.1	IPI00894481.1	RPP21	39106	2	3	103978781.728	118786988.992	120371243.689	158518809.846	171724919.573	119823870.575	139594484.983	117883847.291	149571575.498	142748563.08
IPI00872808.1	 	DOCK1	39106	19	21	834714244.945	1103554766.73	998884320.2	1239280934.45	1386872391.62	967052214.86	1141520840.1	1025862807.64	1222014477.92	1255537861.71
IPI00292905.5	 	FAM63A	39106	1	1	5173014.336	7504345.728	7549985.578	9347291.488	10633565.702	7189884.481	7921646.669	8662801.994	10256266.151	9296053.365
IPI00394856.7	 	KIF7	39106	6	7	160076277.08	200129618.979	176099159.387	230628167.805	248272394.961	162120760.434	178258618.998	167642851.224	196256716.913	190556054.991
IPI00016559.6	 	THG1L	39106	2	3	128624840.735	144923998.379	161334146.305	187707261.418	236039905.738	145357853.069	168932472.983	168849205.818	184042572.756	201734578.678
IPI00033054.5	 	CTDSPL2	39106	8	9	202509013.055	269811291.163	255552489.94	345053799.02	334063513.474	219657326.022	242599607.712	254181985.098	320022470.404	247304843.521
IPI00015578.2	 	PALMD	39106	7	14	613564183.956	698145611.9	683587006.062	794206349.857	1011583767.92	675181215.368	721533614.677	747439964.357	799216062.869	848297582.01
IPI00106646.1	 	SDF4	39106	6	13	581511875.392	642368393.081	672518369.622	791516070.085	939109366.926	594235594.698	691229434.781	634269240.831	721386894.413	742104116.654
IPI00220628.1	 	AKAP9	39106	36	37	1698781159.12	2388579758.51	2388227561.16	3496804326.06	3090001685.37	1743350562.85	2528133412.04	1780244424.59	2381608512.3	2486722799.51
IPI00796519.1	 	TEX264	39106	3	8	595082854.385	649145464.336	608451766.794	771663956.873	894467661.88	609375675.271	632024337.897	662726640.746	704839228.611	703719387.961
IPI00294610.3	 	DNAJA3	39106	8	11	437171813.172	526324902.125	587986590.357	725879219.666	792738158.918	416920761.954	525531236.136	448048237.152	583738231.41	580858529.577
IPI00329260.3	 	C13ORF23	39106	1	1	42112011.079	50416351.738	47403212.121	60562010.524	69202622.098	38321552.25	40898242.621	40691486.194	48780775.91	47590597.368
IPI00014624.2	 	AP3S1	39106	3	3	177698847.429	207623697.593	149828875.952	216362439.205	245646543.974	169397310.525	190125176.666	183243837.185	211623497.77	177716734.424
IPI00329410.1	 	DOLPP1	39106	1	1	15362799.244	16526159.775	11773062.199	16128824.646	20556100.998	15073791.913	15768295.75	14319552.784	19303366.975	14755908.917
IPI00220726.1	 	CASP8	39106	6	8	188837315.603	216233076.848	225289664.89	260012398.361	329653629.097	204919560.65	199842479.4	233859354.839	219554527.238	268862682.82
IPI00788596.1	IPI00792409.1	C19ORF46	39106	5	7	207561475.522	232076492.234	213377434.706	282681126.281	314888567.034	233930758.357	241802650.157	231512559.098	282433584.27	269994448.693
IPI00008730.2	 	SCGN	39106	1	1	30602851.644	35817403.442	38180180.392	45386782.677	54781586.731	32325888.687	37489807.189	38364395.803	41039950.333	36820051.39
IPI00168407.3	 	PDPR	39106	17	25	891022841.242	1044368535.74	1024997435.65	1283042744.19	1514742673.23	1037579365.9	1109000993.8	1098495304.36	1241198781.92	1246568820.51
IPI00019502.3	 	MYH9	39106	14	18	765165507.582	885695155.226	1009964374.72	1114516732.63	943695211.134	675347059.121	891070094.095	619849637.472	1038878396.04	815888698.793
IPI00872409.1	 	RAP1GAP	39106	4	4	174869898.933	212522836.437	206482232.767	268326671.606	289150721.245	176319876.687	194926758.809	186545150.156	219138781.381	224330643.343
IPI00299824.3	 	CNKSR1	39106	1	1	15873901.904	20914793.614	15828062.578	24231536.864	24636720.614	17473711.664	19299196.887	18265007.508	20672621.095	19283787.388
IPI00306505.2	 	SPRY1	39106	3	4	148059998.664	172007067.134	165901954.611	199904547.369	245208763.153	174007401.485	175402804.063	171356220.874	192411113.13	209048350.653
IPI00107122.1	 	NUPL1	39106	8	15	675659328.441	769990040.733	745846184.978	888733924.324	1135372863.05	776342560.401	845927661.981	881943177.944	904914058.345	1019642668.63
IPI00304198.7	 	SLC7A6OS	39106	5	6	245245125.931	277192711.024	249515556.789	325907354.617	373480358.452	267240059.112	275056229.313	275434729.572	319589288.34	317053256.252
IPI00386043.6	 	C1ORF27	39106	15	19	536490638.63	613708929.818	600093404.004	725980892.263	846735709.863	609307687.662	651001937.661	630402992.536	714650211.306	705356770.482
IPI00797738.1	 	COX6B1	39106	4	4	155850834.783	158257212.656	295921735.061	139260715.632	388200044.552	143959335.629	215757837.644	211043430.997	136175736.593	313483151.118
IPI00872663.1	 	ACBD7	39106	1	1	100062427.5	109381867.5	128768478.834	146165344.472	182369406.096	107725098.028	122718047.432	115580360.37	150123721.131	151988977.976
IPI00328306.9	 	ZC3H11A	39106	9	11	452973823.854	620504337.675	622345798.858	703585301.493	821282892.804	331974912.801	434224232.514	435653922.231	467750425.683	496143596.454
IPI00420070.2	 	ADAM15	39106	3	3	88529931.23	102940012.121	91655552.865	119909486.009	143972611.957	103199738.682	103994988.492	104304962.544	117240638.792	123718321.119
IPI00002501.1	 	ATF1	39106	3	4	48996741.581	58111511.155	66407246.237	79176318.573	97259285.1	60532831.197	65516345.047	67841093.029	78273586.823	87453830.497
IPI00024305.1	 	SMAD3	39106	3	3	153167155.835	185965235.344	173668492.551	223865296.555	255862826.257	162646880.683	180363747.913	181744786.022	194777081.165	206385736.697
IPI00023409.1	 	UPF3B	39106	9	17	413294081.717	504887964.871	540535845.834	649652844.279	799627231.536	488622337.634	559733358.857	539193908.272	641980286.199	660406872.167
IPI00019381.4	 	TMEM30A	39106	4	8	249619663.568	306365423.446	241788717.474	343399198.845	407310988.852	269946444.8	286874632.078	274896115.787	311106317.585	291862161.477
IPI00455153.2	 	NFU1	39106	7	11	864046519.462	1004812352.61	1022914748.3	1171106668.14	1522212191.35	986438136.214	1053794284.98	1030100618.04	1186258833.6	1195185868.06
IPI00790251.1	 	FBRS	39106	1	1	35309619.385	41373187.048	43366454.556	56639482.825	68840749.682	32107877.762	30083825.789	37978547.163	41113507.639	45381955.039
IPI00152671.7	 	FAM91A1	39106	10	13	513140757.611	588392409.489	559597735.048	729197016.907	811434161.607	539561426.258	631750036.938	580086586.453	689572966.11	666398992.694
IPI00642862.1	 	PPIL4	39106	13	21	731819621.512	860002542.148	873427746.887	1044575382.1	1333920013.36	783379449.796	893025465.602	868999995.826	950558488.827	1020112457.7
IPI00007110.4	 	OSGEPL1	39106	1	1	89414118.977	100584281.252	107657267.786	130007104.603	159689060.032	91310395.321	101201673.539	99074431.299	113205549.778	123211887.928
IPI00298883.7	 	AZI1	39106	4	5	94750863.246	125417913.929	121157695.897	182991067.213	168548972.734	115220893.011	138822824.171	127808421.578	183242165.287	145564224.679
IPI00440688.4	 	POLDIP3	39106	15	19	1337438578.36	1609981081.42	1796898733.32	1544533541.61	2593794940.17	1356877570.7	1728515876.88	1828651123.11	1622758397.99	2168100687.91
IPI00641770.1	 	PI4KB	39106	4	4	104732685.698	127677162.261	123161289.433	155399342.863	176947655.52	119108039.395	132612869.388	132648775.927	145926748.005	153382125.445
IPI00021493.1	 	TNKS	39106	1	1	22024932.906	18961060.041	20383305.277	25529884.241	25005171.176	16095468.586	17462659.071	15202947.921	16828830.773	19619468.775
IPI00299033.1	 	KPNA3	39106	7	17	925491337.811	1049574724.95	1061342710.67	1286995029.81	1581486972.22	958518012.266	1014113597.38	1046320840.01	1064243773.04	1200550347.37
IPI00072377.1	 	SET	39106	11	44	2702458209.34	2827217227.47	3203937610.77	3702248344.07	4616973480.46	3359208181.72	3492884836.8	3373964919.03	3554610972.29	4105323659.04
IPI00006538.1	 	PTDSS2	39106	2	3	86545681.929	94364272.107	86215635.196	126724664.209	132110874.631	91709510.522	94804984.957	96705639.038	110662578.907	108387934.387
IPI00554740.1	 	AFTPH	39106	7	11	439225978.233	530795290.779	526903618.632	619937000.356	741467205.434	493829806.732	581163738.264	550124681.747	608317889.2	626163247.877
IPI00332552.2	 	ZBTB40	39106	2	2	28950990.858	43686448.838	39511330.925	49674454.444	52303317.161	22666820.042	29262130.642	29106438.261	32865671.9	31992009.099
IPI00399307.2	 	PRCP	39106	7	18	603998444.525	705554552.773	634669711.083	912286873.38	967941333.327	666635415.141	714201907.424	727503218.765	808491234.417	778685173.212
IPI00743335.1	 	MYO1C	39106	22	28	1749897295.21	1580783922.38	1988756464.74	2110958046.37	1630202538.8	1235207011.78	1778506852.15	905504784.946	1765151814.37	1182879088.5
IPI00744627.1	 	PECR	39106	8	10	341912159.59	416963687.886	427687313.445	523822503.6	611704654.481	399105809.945	459130598.192	452925369.706	514009675.92	532634494.672
IPI00167535.6	 	EP400	39106	9	11	246159291.339	334507224.133	331377505.48	453852295.385	473390489.7	282820282.998	366012694.179	290553401.911	387118443.299	384042648.813
IPI00339297.1	 	GALNT4	39106	13	16	807559139.902	958586276.387	885766549.902	1119628423.24	1339090118.43	859336326.742	939212235.61	952653701.654	1049996727.52	1037435952.48
IPI00216142.5	 	DNA2	39106	1	1	10026658.336	11070638.23	12209540.729	16245225.795	16765780.82	7449725.684	8674969.466	8397618.31	11386435.837	11807848.406
IPI00102827.1	 	SRCRB4D	39106	2	2	51502553.884	64851498.21	54771943.995	78470837.872	82455120.904	55591563.298	64240798.204	51890239.107	73071928.326	60377803.554
IPI00719621.3	 	PLXNA2	39106	1	1	37573399.46	46859738.892	45569158.952	58949288.71	65716209.472	45693849.847	48772439.393	46014623.267	56283569.209	54636198.262
IPI00295387.5	 	CRLF3	39106	5	6	298801556.942	326180747.556	321542319.277	384231063.939	489031425.408	315749474.622	334341716.812	347873149.946	349812484.447	375936135.857
IPI00027798.1	 	FAM103A1	39106	1	1	77222788.683	82342197.201	112085713.473	109223962.542	145898640.031	87124781.309	94308110.621	98421539.704	100745421.113	121137480.556
IPI00033130.3	 	SAE1	39106	12	30	1972790555.95	2320877957.3	2243032578.05	2882923262.94	3371006122.27	2105112223.62	2270281935.41	2363080568.73	2551851892.36	2539703625.82
IPI00908725.1	 	ZC3H18	39106	12	15	575112706.544	702211953.995	834973579.124	1000791619.12	997719873.843	530493228.835	846179427.372	613656744.078	961271245.089	901335071.662
IPI00295519.6	 	C3ORF17	39106	1	1	24706227.573	33917003.897	33432147.315	57512809.392	49486285.304	26619274.026	35842527.743	34283646.714	51011236.789	46424893.23
IPI00792984.1	 	ARPP-19	39106	2	2	200282391.042	221275731.093	228772350.654	234561297.982	508084936.105	158113837.032	168834006.578	198369420.185	219656590.433	295270580.119
IPI00007956.4	 	TXNIP	39106	2	2	260568776.231	304556369.661	309693663.23	286260462.236	232445834.412	295176569.484	315260551.027	322255330.059	264796382.599	194836429.16
IPI00024067.4	 	CLTC	39106	61	167	7859195967.43	9091637101.57	9601081332.76	8313982445.05	15890736664.2	9442446971.19	11100958675.5	12197458241.2	9106123429.54	15408097328.4
IPI00374076.3	 	C20ORF142	39106	5	7	334844646.556	417850876.951	387538319.727	450718975.855	596965337.769	383197486.074	409782378.025	391435332.621	428726886.357	456649410.664
IPI00004488.2	 	ATP6V1F	39106	2	3	72163659.854	89649041.131	93667361.273	109424576.982	144716345.908	78372890.784	89704726.895	83908532.039	109418154.368	115880536.927
IPI00300585.4	 	RRAGC	39106	4	5	354552073.366	402958459.26	404193582.409	515502305.804	577484767.161	411138275.954	451741305.171	441658831.173	501587577.995	495123584.338
IPI00009901.1	 	NUTF2	39106	5	10	728436941.467	827507718.722	800146080.48	1015424357.99	1129490545.28	855912743.167	898941614.558	914793644.345	1030181620.11	982586794.571
