representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00289086.3	 	C20ORF112	39099	3	3	24748026.608	26073535.736	23799760.001	28174046.833	29957346.25	19882427.863	22895458.826	24318348.85	23447468.583	18366076.132
IPI00886905.1	 	RP11-345P4 4	39099	1	1	2096953.216	2668895.911	1608060.384	2348225.139	2522763.246	1645073.701	1411953.232	1559050.051	1617875.392	1566169.731
IPI00009950.1	 	LMAN2	39099	8	11	134836367.862	136802100.058	122811078.165	138195252.909	173935303.167	82177480.875	87535164.19	113612519.026	79547439.687	94634555.4
IPI00027463.1	 	S100A6	39099	3	4	71632922.697	75902290.05	82461043.585	80785458.497	92972716.773	46322943.698	69284584.017	85655512.026	62799277.222	62930458.405
IPI00025285.3	 	ATP6V1G1	39099	4	9	100994008.713	110296161.848	103197719.934	118711385.916	140550668.016	80223525.238	85529943.498	97861688.937	87143935.037	87115129.361
IPI00019502.3	 	MYH9	39099	7	8	81182628.191	99188486.011	96983885.807	87734834.223	94786561.936	85141298.235	85133582.736	93614355.626	87931483.162	88064341.653
IPI00296461.3	 	SMPD1	39099	1	1	6194500.332	6994240.398	7588662.461	9247715.253	8781809.843	7017633.273	7186481.391	6963912.507	8184026.332	6956066.93
IPI00018069.5	 	SS18	39099	1	1	13165619.42	15800278.652	19869010.751	16353929.408	22726824.881	15572586.037	18609376.044	24617843.593	12772858.415	21077315.146
IPI00010290.2	 	FABP1	39099	7	28	585113107.981	721225730.214	723788371.382	783023767.621	614287194.803	383875894.622	417459814.081	482323345.828	401471320.728	344211701.708
IPI00221088.5	 	RPS9	39099	2	2	2484837.188	3695985.975	5485566.312	8717712.215	5647210.62	2749090.17	2621553.238	3013397.202	3038810.413	4200041.868
IPI00304895.6	 	MOCOS	39099	4	4	29671193.627	31268201.067	34176271.299	40067123.199	35771484.971	16580272.009	16089485.859	18402866.891	18978478.79	16488694.371
IPI00218836.1	IPI00815745.1	DBI	39099	5	15	470577757.298	608361274.581	588129019.143	770220842.271	631553838.864	449601403.835	596733759.026	644940668.75	687165156.686	515442943.072
IPI00641980.4	 	SOX6	39099	1	1	6545470.493	7736237.377	7135718.355	8552694.74	8367346.526	6345741.051	6535752.412	8388113.632	6446443.05	6624065.966
IPI00301224.2	 	TMLHE	39099	8	10	93904818.946	107142401.286	99653474.542	131850595.643	118079390.772	81037600.853	84778701.787	96429327.033	111278872.25	80720379.44
IPI00168603.1	 	CHDH	39099	3	3	13923997.989	14372411.295	15779122.81	19114343.416	17156893.519	14885381.503	13298788.642	16109112.011	16353698.039	12363055.725
IPI00845516.1	 	ITFG3	39099	4	5	51319543.7	54715593.223	53420052.801	70924005.222	62891083.43	49079364.065	49818878.675	58359765.387	57026846.108	50956236.306
IPI00023406.1	 	HCCS	39099	8	8	111640159.74	133681344.549	121113375.447	147024600.195	139044906.512	88088036.362	83294367.704	94606724.92	99940002.933	80812110.039
IPI00017579.1	 	PAH	39099	4	5	15433042.069	15515918.482	12133984.304	12009336.379	12568436.102	6726155.327	6098923.461	6185350.963	5456613.144	4988201.086
IPI00477661.1	 	ZFP91	39099	2	2	7832570.585	8472518.252	9509643.013	13611230.67	8389017.15	6255913.214	6220344.938	6177357.62	7142322.433	5818697.181
IPI00465261.2	 	ERAP2	39099	5	5	27329714.398	29637754.545	34200297.304	32678292.454	39456101.188	19765641.77	20266158.194	28122731.372	18258555.271	25965039.542
IPI00788596.1	IPI00792409.1	C19ORF46	39099	2	2	58730900.141	65834471.126	65573542.539	86626308.145	74315182.454	63889855.483	64773530.043	70182965.628	61944868.046	57253326.253
IPI00305992.4	 	WBSCR16	39099	6	12	92599272.575	100921194.255	106072562.105	135634272.248	119138433.873	86044169.496	85026642.404	97140009.809	105155711.132	85753774.743
IPI00301579.4	 	NPC2	39099	5	16	331870079.088	379010209.273	384056467.275	444482813.563	411371523.114	341726815.646	367515853.844	405817247.254	455402042.088	342962343.082
IPI00010252.3	 	TRIM33	39099	1	1	2994530.859	4117101.094	4508118.318	4877244.366	4403556.786	3239667.001	3522244.985	4175938.411	4101609.318	3521412.638
IPI00172591.5	 	MRPL17	39099	1	1	992866.688	991667.283	871741.762	959798.819	1300885.862	781520.528	771712.885	834768.58	684299.586	573608.492
IPI00305715.5	 	SLC39A13	39099	1	2	23460546.184	25887452.611	24702851.222	29384411.1	33996285.888	23338970.985	23555790.722	28842878.104	26437275.39	22611660.757
IPI00293303.1	 	LGMN	39099	5	6	63424787.838	63345486.617	57089936.382	75448088.042	69822293.031	32664272.155	30200037.359	30580965.365	38798309.317	29136627.367
IPI00020008.1	 	NEDD8	39099	3	6	142195023.13	170431865.818	178377302.028	196165607.864	186783688.777	111780653.45	137534367.8	154520845.236	153494654.854	122706093.83
IPI00218268.4	 	SIGMAR1	39099	2	2	8630752.966	9278781.681	7569965.439	11117497.847	9911434.833	7484421.753	6617492.848	9180255.422	8934024.271	6098536.59
IPI00024282.1	 	RAB8B	39099	2	4	40708428.222	43508504.07	33863981.837	48778793.145	44309734.52	32870147.17	30501412.98	35234833.542	43679718.959	28673829.891
IPI00295502.6	 	WIZ	39099	1	1	12683191.738	14067491.3	13788065.585	16372687.582	14248042	10662220.253	10657161.158	12473919.164	11160095.469	9430834.83
IPI00216164.3	 	EHHADH	39099	11	16	155318950.682	169586938.048	149767194.211	181441259.975	187665231.636	101010125.113	103210158.243	117305141.774	108184186.635	96691404.277
IPI00163496.12	 	PPFIA1	39099	1	1	70085.401	275309.45	101711.73	239475.54	101657.229	110773.434	0	52831.172	100461.793	0
IPI00419258.4	 	HMGB1	39099	7	18	292674906.115	318487852.633	331159556.11	379662955.904	342568702.42	275206300.202	297905827.263	345417143.691	386662802.451	285560528.169
IPI00337494.7	 	SLC25A24	39099	12	21	254665943.823	290462899.358	254064837.269	334799756.822	300694153.238	226246574.754	224596506.586	249411046.42	284550058.562	196086179.014
IPI00410544.4	 	UXS1	39099	5	9	85553957.457	84275677.339	78451564.126	108697919.222	98644888.225	63328602.651	65490437.461	77437217.291	79100226.973	61763896.069
IPI00294955.3	 	LSM4	39099	6	22	197402510.67	221715796.377	220491252.267	274941949.413	243677364.94	188756462.67	203154490.288	235195897.282	250480838.501	194321376.553
IPI00018111.1	 	TAF7	39099	2	2	16562403.795	17493696.429	20872267.086	23527208.641	22189367.594	15432004.662	15925324.324	19731615.584	17273844.637	15768584.598
IPI00020004.3	 	TMEM97	39099	3	10	65835033.906	72718791.539	74458779.21	93337301.97	79422336.749	68121257.456	71368728.666	78757024.582	90126410.224	63359017.603
IPI00844214.1	 	CTNNBL1	39099	1	1	604782.86	501804.943	568328.551	812964.877	897417.485	306265.66	381872.803	590647.63	467606.588	511583.309
IPI00150963.3	 	RPUSD2	39099	5	6	93257673.573	103450089.31	93854436.134	112129475.243	106575895.569	26440290.834	26702228.22	28591374.217	30269522.004	23147221.269
IPI00384347.2	 	WASF3	39099	1	1	873847.579	586171.636	839451.277	856319.799	977993.237	491271.996	554168.713	847070.708	799011.921	638494.568
IPI00001654.5	 	PCM1	39099	5	5	32172113.804	43165399.008	39085394.521	51284189.407	41066633.09	24771801.09	28031794.172	31703447.662	31343700.863	26980989.002
IPI00021267.1	 	EPHA2	39099	2	2	27053515.416	29605251.587	30619734.052	27017477.616	34080426.416	22749939.908	22900129.134	28829372.06	22543996.658	23938153.834
IPI00002441.1	 	SDC1	39099	2	2	27399372.635	34469770.574	23764799.188	34218849.066	35070435.477	24568909.778	24482806.313	28591241.641	30436002.292	19733395.794
IPI00440688.4	 	POLDIP3	39099	4	5	45630894.845	51334312.414	42600931.064	50673637.845	56297078.636	31968933.435	33502455.119	37647817.084	40265613.7	33142630.892
IPI00304306.5	 	DNAJC19	39099	5	5	45372302.176	48191107.303	49248957.98	62643061.979	56173068.186	33648818.112	34435920.69	36497981.724	44533536.046	34796453.5
IPI00385428.3	 	CEACAM1	39099	2	3	15290434.03	17855837.079	26430906.961	27681483.956	23710387.251	21413013.188	21189503.69	26860740.147	25031128.022	20985889.246
IPI00641829.5	 	BAT1	39099	7	8	58651354.002	52022739.832	59024789.124	56231013.032	107402895.972	26163186.83	24042933.914	33067358.292	20667772.339	32299961.28
IPI00012479.1	 	NACAP1	39099	1	1	737757.466	750619.84	843393.638	859873.443	1013289.681	692424.689	381827.855	855936.97	806649.387	575117.967
IPI00008998.3	 	PTPLAD1	39099	5	6	65455944.998	67195231.838	67140941.888	98287733.92	89140307.584	19264855.72	16462184.981	17143222.097	21190688.331	17507059.502
IPI00295388.2	 	GLDC	39099	28	55	611289419.985	635370416.334	722728292.116	891151580.421	756813856.853	416943910.491	401903794.815	454665146.889	459093366.428	344131522.214
IPI00004436.1	 	LSM1	39099	6	13	85357427.05	92021416.951	66672401.738	97885357.886	97595248.922	73313406.207	81520013.387	89023235.703	98037721.392	66131151.017
IPI00143753.6	 	SR140	39099	2	2	22749444.921	31868393.694	31571176.876	55675666.871	30418790.555	27952074.789	28038054.366	33248006.963	33673216.847	30537089.181
IPI00789159.1	 	RPL23A	39099	2	2	9964736.477	12510844.276	22579645.61	25686216.461	16579653.413	8402318.186	9739109.748	11346269.506	9222504.81	10356005.82
IPI00011284.1	 	COMT	39099	5	8	28431307.278	32390536.692	33119597.389	40471347.052	36717541.562	26334764.837	28249808.064	32088219.629	33074272.921	24127688.964
IPI00025174.2	 	SDCCAG10	39099	1	1	1560857.813	1103438.364	1538316.604	1897636.194	2018465.245	1040616.525	1216587.952	1015481.299	1099958.246	1227380.484
IPI00300299.6	 	SPCS3	39099	3	3	25212465.675	22811523.479	26633040.163	28949900.791	34245688.071	16349703.332	18826029.941	23198468.231	17457502.372	26600891.972
IPI00441867.1	 	PEX19	39099	7	13	214335613.739	240234706.634	256197615.308	280075407.918	251051534.296	184661201.087	214414398.415	255718507.85	226397677.19	183714286.79
IPI00455473.2	 	MIA3	39099	15	18	123312412.221	151284619.281	170808490.755	162468398.872	158160427.452	123836375.589	116733818.508	150286064.888	107430774.707	118854240.405
IPI00063684.1	 	SIMILAR TO 60 KDA HEAT SHOCK PROTEIN, MITOCHONDRIA	39099	1	1	11490676.875	17485001.25	13627369.172	13663862.641	14254294.504	5799060.952	4616022.314	6899499.96	6510238.408	5201774.369
IPI00291930.5	 	CLINT1	39099	10	11	173092149.097	202234060.153	196104229.81	211339590.859	212411977.988	144753193.543	146306316.793	185357247.133	159154891.293	137695755.022
IPI00032291.2	 	C5	39099	2	3	7242863.291	8411476.805	9669175.023	9384121.104	10893956.129	6088713.65	6891036.189	9004020.785	5750048.399	7955620.491
IPI00015839.1	 	RAB20	39099	6	6	37646334.577	36700745.724	33142013.937	47206454.71	45459686.014	31287126.74	26428609.677	29552536.043	34138923.255	26844372.1
IPI00171903.2	 	HNRNPM	39099	2	2	6783676.967	8200356.682	9034276.609	10371487.9	8397273.571	6536300.496	7216288.576	8951830.257	9294669.598	6160468.321
IPI00003627.1	 	ACTL6A	39099	4	6	100047910.369	103240512.219	107857500.09	123013733.854	129196294.958	66366556.851	66967764.459	80289808.64	78478120.367	78363128.067
IPI00012284.1	 	ERCC8	39099	2	2	21692307.992	25165514.326	20278595.544	29862449.908	25156986.341	16511872.993	15844943.532	16386340.162	21682598.528	15141983.602
IPI00556385.1	 	ADPGK	39099	6	12	144564657.059	162184742.926	136601763.114	194114477.944	178386716.721	113360588.671	110527080.918	126197047.008	144749446.005	96038824.637
IPI00045917.3	 	CRBN	39099	3	3	26666742.257	28988067.213	26719147.075	37376570.086	36527656.872	11373391.553	11224316.068	12011390.444	12499841.474	12053951.681
IPI00647930.1	 	PPAPDC2	39099	2	2	22715928.676	25103566.081	20222659.229	35598495.153	26022375.631	15414096.691	17215488.128	20333603.214	27080076.684	16508057.206
IPI00004101.4	 	BHMT	39099	5	5	37046385.867	40190078.932	36859350.906	61227521.774	45661887.103	39767594.982	38938417.006	47220167.419	53084648.983	38699840.359
IPI00106955.3	 	C11ORF84	39099	4	6	63138733.985	71841903.039	74155672.487	92732392.776	77768795.697	56621030.668	62450824.462	74117671.395	69936920.985	55019178.745
IPI00604449.2	 	C7ORF42	39099	1	1	5776119.753	6015153.996	5505743.593	7230435.124	5720352.265	4141384.059	4973492.402	6339648.817	5920146.481	4585094.211
IPI00061987.4	 	LOC113230	39099	2	2	20021719.519	24113897.383	20823480.607	27450973.509	27458442.386	17947231.488	22945065.628	23937014.604	27092721.006	20430090.249
IPI00061531.4	 	MRPL53	39099	2	3	23724000.769	27302052.812	23810966.506	30105799.026	30935329.79	17347881.35	17263745.163	19214916.946	21250929.803	17241557.298
IPI00026256.2	 	FLG	39099	2	2	12629969.909	36809725.054	18064708.408	15878872.835	12128893.054	15410406.478	7383200.344	11839283.284	11741390.946	24693516.047
IPI00413788.2	 	GPR107	39099	6	13	153354144.895	167744873.658	158555690.764	202978980.133	176508038.984	130076315.561	132036401.001	158422829.052	153512276.312	119509178.469
IPI00060141.3	 	ZBTB9	39099	2	2	7008201.704	8522368.269	7699299.859	12534588.442	9630345.732	6115861.86	6911501.055	7223911.107	8669700.069	5964060.842
IPI00177965.5	 	NT5DC1	39099	9	17	197286286.834	212178463.278	202727611.914	263527038.048	252802457.679	77884592.602	72017738.642	76600648.104	90826380.062	76249169.322
IPI00064193.3	 	TXNDC10	39099	5	5	46336440.472	47174533.705	51426136.143	47651076.362	64078801.926	27786858.604	30974875.726	44000048.155	22212639.854	38623520.851
IPI00290773.3	 	RP11-35N6 1	39099	1	1	15896730.433	16340541.453	13117186.382	22946901.335	17097144.326	17394514.795	16158675.786	20419359.429	20767346.133	14607963.864
IPI00025257.1	 	SEMA7A	39099	1	1	5735667.845	4598225.803	6008384.124	5935883.726	6912224.292	3862275.783	3797047.054	5075291.826	3824506.54	5675453.467
IPI00013788.1	 	HTATSF1	39099	3	3	31104947.222	31294637.437	45034276.92	50305321.653	34545269.19	31250859.113	24508775.862	25440133.043	33967063.462	22249491.379
IPI00221002.5	 	PXMP2	39099	4	7	97317064.458	110608507.405	97138046.907	139011152.233	110168148.661	76725679.741	79551143.718	89497645.435	109812414.761	67350329.931
IPI00017289.3	IPI00916970.1	SNRNP27	39099	2	3	23814519.695	28544339.974	24742981.938	28753197.597	33601113.413	25520841.675	23490244.503	31185833.498	27738445.31	23758767.967
IPI00030364.1	 	TAF10	39099	2	2	15656304.595	19621318.344	22147225.155	24833664.033	22952840.566	15494734.643	16583539.187	19063978.367	19880657.873	14905276.451
IPI00549236.2	 	CCDC90B	39099	6	7	136682409.764	155794575.974	144886600.003	179921936.968	165797217.694	104730531.814	98970100.675	116658717.156	120725383.58	97414457.283
IPI00220487.4	 	ATP5H	39099	7	21	338566922.917	321103187.439	265788786.78	435781287.553	401484851.598	260465373.495	284274953.939	349317097.923	302072645.479	246059129.119
IPI00029756.2	 	MERTK	39099	2	2	7947498.118	11024097.912	12327121.164	12767531.853	12100299.413	10369849.724	9629980.741	11625484.744	11406747.296	9428092.394
IPI00022745.1	 	MVD	39099	1	1	5537049.844	5847767.813	4888046.804	7105809.677	6893315.858	3513154.203	3700529.823	4521688.891	4016316.86	3939835.472
IPI00007676.3	 	HSD17B12	39099	5	11	155472088.8	153493238.69	121671619.7	192841641.593	175948985.294	101275279.041	94917794.431	101154987.101	121669165.86	87114694.115
IPI00153031.3	 	C17ORF80	39099	1	1	8132130.518	9167040.346	9463623.837	11383485.342	10320542.022	7158038.44	7568019.687	8198704.575	8224594	6871493.651
IPI00856096.2	 	TMEM181	39099	8	17	222034659.078	246003394.991	198402450.338	280110674.434	264377405.257	188532889.998	186859576.154	210985596.064	244350395.287	161800842.055
IPI00216691.5	 	PFN1	39099	7	26	187567731.452	199575898.534	206403699.143	219726319.753	268501645.636	134214557.805	130861113.991	153357642.78	146456722.128	148051823.454
IPI00856045.1	 	AHNAK2	39099	1	1	14751609.716	12418781.205	23637502.713	29014747.128	17545979.13	14540556.444	8237421.535	8887116.954	12849692.101	9686972.38
IPI00032871.1	 	MSRB2	39099	4	4	33954096.326	39794482.746	38963338.897	46443759.295	44812750.424	34091276.378	36238643.39	38055203.237	42649178.016	32300653.157
IPI00013281.1	 	FKRP	39099	1	2	18091144.229	19138378.342	19457896.162	25028853.778	24911833.612	14747161.963	14765435.247	16945901.383	13979912.435	14126390.877
IPI00007811.1	 	CDK4	39099	2	2	6818559.719	6514187.255	7081805.085	8884155.778	9020003.094	5795621.545	5972835.163	6333689.828	8035839.769	5489052.196
IPI00003519.1	 	EFTUD2	39099	34	72	798423166.564	874912066.195	1099983402.14	1274223229.65	1123471931.28	628246341.004	559898553.936	631002242.895	651949678.479	542622547.499
IPI00026496.3	 	NPM3	39099	1	2	10731209.871	8613008.749	17927919.233	22433489.299	12766289.311	11645941.144	6314506.086	7450783.109	8603578.08	6505249.094
IPI00306087.5	 	WDR79	39099	2	2	4960625.505	4276441.608	5141524.147	5800294.739	5256269.799	2893539.682	3071621.503	4147603.032	3682403.88	3249465.383
IPI00742124.2	 	UBXN7	39099	2	3	10439562.973	11818916.022	11435392.499	13450612.037	12087556.836	7464673.976	6746374.686	8183028.584	8939894.047	6676653.708
IPI00003926.3	IPI00797927.1	CLN8	39099	1	1	8343589.095	9262931.114	9071539.57	11880930.512	12247481.51	8794268.222	8586882.139	9984353.841	11029679.535	8596796.041
IPI00005160.3	 	ARPC1B	39099	6	10	313679318.909	315942070.463	313326942.029	425131183.726	384542416.457	274356230.872	245595205.749	306798775.411	315448396.752	281946580.635
IPI00219953.5	 	CMPK1	39099	3	5	19700867.419	22395861.534	21590109.176	22143764.212	27346788.967	17171080.074	16059994.986	17837629.378	17346966.031	16789055.397
IPI00646954.1	 	ENAH	39099	7	7	87102502.686	89897058.639	101166803.2	94008423.035	110317430.586	56415475.189	49472382.221	65448283.176	53135935.839	54305164.328
IPI00023591.1	 	PURA	39099	7	12	200633255.705	237702347.694	209006742.62	270970292.543	227561953.259	176481328.78	179433797.783	228209299.056	205583330.634	149341971.475
IPI00031420.3	 	UGDH	39099	28	61	1282405436.27	1050504068.53	931375120.179	1917513582.52	1799586607.38	434012847.133	328070218.606	354014960.292	665960522.945	451404436.374
IPI00908469.1	 	TUBB6	39099	1	1	4826046.563	4224407.344	4494179.879	6748446.253	5966520.546	2394947.58	2080801.376	2760865.049	3036128.226	2339772.546
IPI00914045.1	 	LOC221710	39099	1	1	3604774.922	3943325.156	5022479.798	4845177.008	3976283.805	3556894.175	4047226.687	4238541.242	4599143.21	3824168.65
IPI00549763.3	 	C7ORF64	39099	1	1	3626178.013	3397623.346	3277231.294	5049556.803	4575458.314	3036380.801	2932130.217	2699444.183	3429225.941	3203854.752
IPI00026944.2	 	NID1	39099	6	12	85978104.985	90703281.938	74701644.264	119894991.571	104509192.76	71482226.083	72526023.117	75640111.46	92970184.674	70988046.687
IPI00025086.4	 	COX5A	39099	5	20	187232514.959	194073881.565	204326812.684	220896243.261	235454716.656	148990849.167	190043827.264	226801033.017	176922502.447	179384034.6
