representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00012620.1	 	ST3GAL2	39108	1	2	43115905.995	40639417.248	37831074.788	41679992.349	49907435.334	31388569.247	29730247.287	34754811.422	26345478.083	35072732.904
IPI00016726.3	 	C14ORF119	39108	1	1	148434467.863	140703610.586	145436626.451	141398533.727	138296265.984	92990999.559	101693095.677	103258276.066	81729282.997	101710826.543
IPI00219301.7	 	MARCKS	39108	5	9	607263074.207	509952737.048	660022682.841	584638665.012	572723203.667	711071072.941	681081920.204	590548448.43	479481875.07	657905117.701
IPI00054042.1	 	GTF2I	39108	9	10	746313257.094	869149201.127	775495912.014	773342284.099	849274599.215	312421195.769	306273736.547	382149234.596	302042561.825	294421644.116
IPI00020418.1	 	RRAS	39108	4	5	188055625.634	180345218.981	176846544.846	167541712.819	219297399.435	153281824.786	162158575.956	169720629.722	147808551.911	157173146.678
IPI00552920.2	 	EXOSC8	39108	9	15	881839621.855	858591654.344	869367292.815	814329351.91	1015431939.13	837158212.95	833935602.075	907768082.329	734615005.579	958727832.133
IPI00240793.1	 	ATP11B	39108	3	3	172354953.121	166426255.947	169696227.544	164308564.512	186487949.354	150343159.632	142637470.727	165244200.081	135367116.405	161963323.245
IPI00014898.3	 	PLEC1	39108	40	43	1995281082.09	2141288475.24	2002647965.23	2064607328.92	2593995030.03	1483494868.43	1386455003.64	1856456689.93	1181959600.26	1579240073.72
IPI00477505.3	 	ANKRD28	39108	2	2	124430204.057	126262524.908	89879667.338	116619356.05	133006178.592	101686432.015	84113869.289	107900750.238	74684560.663	86823416.998
IPI00396321.1	 	LRRC59	39108	14	60	2710251726.46	2642317508.8	2945393994.03	2665867451.76	3208447017.51	2420435212.39	2408418320.51	2703929256.11	2147065542.57	2948476622.63
IPI00028059.1	 	NUMB	39108	7	9	412933993.645	390319199.199	384858589.912	392696477.565	490847477.315	324696435.439	320398153.618	346025284.013	302566796.017	394612308.167
IPI00218976.1	 	FTCD	39108	14	22	1902863107.72	1843019587.06	1632469092.55	2015229039.62	1967547050.4	826678314.433	761795764.725	787006713.876	971890862.282	884304275.112
IPI00024166.3	 	MRAS	39108	1	1	40281855.956	35607420.858	46136958.83	42301604.781	56070469.769	42244595.78	41195270.257	41703898.918	38944166.153	55815729.852
IPI00007146.3	 	GINS2	39108	3	5	225034475.952	213500384.296	218287483.672	211277724.337	246445393.667	162529039.548	164139036.211	171142342.563	157712777.119	187299775.741
IPI00855785.1	 	FN1	39108	44	80	4735103551.7	5077681046.52	3913401140.79	4631778806.64	5541597455.38	4135878948.37	3773804609.8	4501411667.69	3401778015.25	3953832521.85
IPI00027269.1	 	CBL	39108	11	13	745394026.208	693863562.984	662665267.846	709961158.734	810172542.228	600318869.188	603113745.576	657206302.634	575833200.941	640224826.647
IPI00477524.2	 	TRANSPOSASE, L1 FAMILY PROTEIN.	39108	1	1	171945729.725	186272182.908	89464619.059	137089379.276	119737953.842	105105412.209	90651402.762	85987011.464	81644579.135	49543995.869
IPI00019591.2	 	CFB	39108	6	7	520126379.487	501816193.398	480260271.956	493575712.931	550409376.497	398101899.725	368780011.37	438702482.751	314755125.325	387226462.243
IPI00218573.1	 	IL1RN	39108	3	4	198287398.408	188338497.197	189729445.807	208712527.567	222261110.218	129994124.051	157809480.018	155493905.741	166380362.266	169594908.31
IPI00410687.11	 	ZDHHC17	39108	5	7	204355641.261	221914396.641	169339082.732	194617376.983	220722888.012	165046785.677	168637486.292	177485129.764	155359301.809	166095638.548
IPI00220416.3	 	UQCRB	39108	7	18	2098190989.55	2206836732.98	2066339956.07	1732649479.95	2819098500.23	2249505295.86	2157936802.07	2604718039.76	1318580911.21	2416863813.51
IPI00218718.2	 	ACSL6	39108	3	3	64222923.098	62645809.236	59211904.568	65611517.241	80711934.117	34903390.278	35883403.273	44884595.074	40552443.286	48805333.439
IPI00796966.1	 	ASPH	39108	1	1	9936760.113	9798402.449	9212710.426	9244376.515	11374797.334	7759714.358	7576283.292	8732061.584	6989328.039	10304578.79
IPI00106495.1	 	NCAPG	39108	12	15	997224607.261	859631843.725	909270032.457	767724930.251	1299212647.96	361992285.653	332983222.053	401518243.693	282632710.348	376579749.381
IPI00024006.3	 	PIK3R4	39108	12	16	1008055220.99	1040347644.39	868240647.144	1021770126.94	1135809934.19	804248967.441	737930598.806	930206904.404	686783117.293	785767318.291
IPI00018402.1	 	TBCE	39108	9	12	1282646228.29	1228321459.55	1210831306.45	1159820330.82	1523195078.74	346612271.126	325597429.039	358152017.308	300053614.253	367855086.507
IPI00012202.1	 	WDR77	39108	7	22	916997275.917	948040828.166	738745061.168	934927919	996502160.509	817844867.665	763048884.838	867002225.328	716635744.116	789757500.868
IPI00013214.2	 	MCM3	39108	24	64	4668594613.48	4426517000.37	4377333524.43	4725221306.21	5555049397.2	3892655067.89	3571266429.08	4282966842.71	3047234744.47	4078072192.59
IPI00005474.5	 	LHPP	39108	2	2	92440741.892	90759177.887	88202296.012	94331999.919	96762069.224	78127553.079	77134561.734	83659056.758	84763544.796	86905512.292
IPI00004946.8	 	CXCL16	39108	1	1	10460396.446	10780769.702	7058082.465	10483435.179	12277722.368	9512400.912	10562715.144	9054238.563	9868635.691	8312713.703
IPI00186290.6	 	EEF2	39108	53	320	20113887268.5	20775724173.5	19237093862.2	19659401806.9	22489695198.4	16426646356.2	18158519932.2	20224015425	16345558139.4	19562774555.2
IPI00640703.3	 	XPO5	39108	35	75	5945916326.59	5819327325.14	5637087632.88	5318533277.7	6905616731.74	2702629673.22	2333746332.54	2923205133.82	1875163260.78	2527070277.19
IPI00791333.1	 	C20ORF4	39108	6	8	439725449.278	455669296.471	369600148.141	403429676.794	485520834.314	329297236.858	273822313.821	350722922.613	230417883.99	312773775.438
IPI00741097.2	 	GSTT1	39108	9	25	1727244229.24	1698117260.25	1802743158.3	1768721995.9	2048122740.46	1520973515.69	1512099007.48	1659840825.78	1558548722.99	1891292264.08
IPI00106549.1	 	DPH2	39108	3	4	384263727.076	360594224.842	379402748.5	372770913.143	438162111.464	312129519.313	315157278.052	336141200.013	311222379.293	374413431.698
IPI00011118.2	 	RRM2	39108	17	48	3865762179.17	3643075639.36	3850363343.75	3388032302.21	4338391881.06	3352130741.72	3327039998.75	3600037759.21	2945645634.75	3743015705.72
IPI00793443.1	 	IPO5	39108	30	99	9144351697.91	9047449388.66	8643394171.67	8967286215.24	10223094930.9	7055719038.91	7197637888.59	7943791235.9	6977620826.99	7596424270.49
IPI00005260.4	 	PSME4	39108	33	55	2880805521.18	3231686504.86	2160861665.39	2880289058.6	3084480049.03	2572902181.44	2226929273.36	2978334645.95	1787161402.47	2039865023.84
IPI00041325.1	 	NHP2	39108	2	3	69549767.29	70001362.045	58019782.097	68799441.515	71135864.539	57030313.41	54535717.15	67894214.254	49339077.899	57331876.939
IPI00291646.2	 	MTHFD1L	39108	21	41	2522265596.22	2426894700.77	2629463824.29	2430585273.21	2841736690.53	2088538707.8	2096641893.33	2270035274.92	1943155935.98	2394084101.48
IPI00797038.1	 	PCK2	39108	26	118	4936871177.2	4837587388.71	4797442010.7	4981381946.12	5233193608.95	3949056867.16	4197887609.5	4247355365.73	4018000599.88	4211719596.45
IPI00027230.3	 	HSP90B1	39108	52	306	26913524809.8	26007627733.9	24240834792.7	26780123994.2	27852512933.7	21506920436.1	21283088993.6	22854872234.6	20190931240.9	21496441302.4
IPI00062882.4	 	ATPBD3	39108	4	5	252219598.705	251577752.833	243624565.81	267809339.007	296889787.03	201197692.109	204126568.877	222809504.961	207127337.063	239325157.26
IPI00022417.4	 	LRG1	39108	1	1	86907897.775	80403906.03	79798736.602	75707046.613	83712606.221	71593296.3	75223326.042	78925826.493	66793836.345	73843158.889
IPI00220152.2	 	BCCIP	39108	2	2	139449795.252	129424116.173	139661461.753	126599952.95	155879801.865	103135908.083	111248748.071	110194812.684	101803935.08	127107531.275
IPI00218821.1	 	SLCO4A1	39108	1	1	104049157.5	99071490	98206478.508	92125628.269	113597697.611	83973742.586	89693926.445	94570781.447	88825521.536	86272740.813
IPI00791428.1	 	ADH6	39108	9	24	2403697967.17	2418540974.65	2367563131.68	2604240700.87	2665447065.86	2161887140.05	2240415436.6	2317978282.98	2299774014.2	2374589419.08
IPI00009235.2	 	SSR3	39108	4	14	550060840.486	576173452.16	552597597.044	496800907.139	615437633.062	485651375.136	488808928.091	523549747.838	349836950.306	539777003.495
IPI00301689.7	 	PPFIBP2	39108	13	14	521532921.155	499080068.638	512190693.089	489120062.257	605520121.625	381132847.401	360640880.928	401763880.192	314748133.488	421611195.794
IPI00647185.3	 	CEP170	39108	12	13	594413004.819	621659406.895	599198435.767	622287996.758	728627006.902	473114056.916	471826596.376	545639153.806	523091179.673	493562095.347
IPI00026848.3	 	LRPAP1	39108	21	69	2953270770.76	2871132981.68	2840847812.36	2791091739.3	3199867255.29	2474120386.53	2487096673.11	2697870189.53	2356875995.28	2711636946.95
IPI00304264.3	 	DERL2	39108	1	2	80305548.045	70687637.168	75731141.201	80585704.497	88554369.464	74462296.237	68126606.396	68778636.522	70826711.299	69896962.32
IPI00221117.3	 	ACYP1	39108	5	8	390285356.189	409977330.783	365261698.684	418410084.066	437083301.406	326073195.57	337567016.677	326011339.887	344243272.178	333763435.018
IPI00005777.1	 	MAPKAPK3	39108	3	3	378327176.974	352887713.37	420615967.951	402615284.454	486581406.11	249343751.044	251530302.812	269687921.166	267910837.085	363655002.139
IPI00438923.3	 	CRYZL1	39108	4	5	335283829.815	332500663.056	312697529.252	317857393.316	378142710.672	270514287.888	296594989.81	301881883.4	279183840.567	311065158.508
IPI00218895.6	 	POLR2G	39108	4	7	498159393.093	518238744.096	451490244.454	489858757.551	543253900.692	447954311.37	420040432.211	492168926.218	390188061.094	440754122.376
IPI00152658.1	 	NEK7	39108	2	2	96269104.723	82475616.753	100298622.179	92996169.393	123954857.362	69275383.111	58609791.129	70265469.958	51872379.637	87408529.208
IPI00152138.1	 	CD99L2	39108	1	5	231724245.934	227014146.375	223673333.6	226113225.352	251973950.673	191902949.194	193029710.366	204261175.738	195296422.101	209503033.63
IPI00295388.2	 	GLDC	39108	29	68	4832259091.31	4856289182.37	4641298177.81	4847997977.88	5312971400.13	4060119089.34	3984975143.16	4486275426.82	3801806831.3	4442095770.22
IPI00031357.1	 	PPOX	39108	4	5	203851833.904	215132026.184	185535415.581	213001078.678	227602250.412	183013875.291	160544544.385	185033170.228	147509631.799	180854619.501
IPI00743663.3	 	TRAF6	39108	5	5	210371772.293	163569049.51	202947213.148	169722105.159	195374344.484	114966896.799	111142655.701	130824567.746	103330900.59	132383301.092
IPI00782965.2	 	HIP1	39108	1	1	20947359.977	23697036.729	18031556.153	18592612.861	29762050.522	16608386.339	14271329.367	15727769.774	13251557.27	17133745.99
IPI00013860.3	 	HIBADH	39108	4	14	1397958550.55	1350281547.09	1321036654.23	1407598831.35	1489021451.73	1243516391.1	1216135203.45	1237126935.47	1237781973.58	1283156233.83
IPI00032087.4	 	DIP2C	39108	1	1	20184866.426	18038620.319	20017858.627	19301777.991	21795127.117	19425348.62	16991445.175	17812278.732	16260252.92	20614217.129
IPI00180267.1	 	C8ORF42	39108	3	3	141105159.065	140819289.937	119482108.859	138643162.978	156814603.993	111687588.118	111114607.211	117757069.231	109365174.088	112576111.962
IPI00410211.2	 	DPY19L3	39108	2	3	55987831.649	55576291.181	38101891.465	52052961.165	56472153.415	44975441.684	40728117.382	40656954.998	42517394.982	33945233.626
IPI00005648.1	 	SAFB2	39108	5	5	122728093.287	150764585.214	138089619.704	196881202.898	158812204.962	110221934.523	123145397.839	154102747.187	182681510.595	122145304.556
IPI00293125.5	 	ACOX2	39108	12	13	1190694112.29	1196876515.62	1103057300.77	1256202155.37	1292713774.47	1005545904.14	1005643297.91	1061982572.58	1002304450.37	1027569473.59
IPI00878984.1	 	DDT	39108	3	13	693822721.863	654593079.647	713389291.851	710363964.542	808130114.227	570523270.91	617533017.267	663571253.161	599055776.19	664427402.215
IPI00550364.8	 	PGM2	39108	13	21	2483874611.43	2286866218.48	2741779230.22	2427333664.54	2961817576.21	2216618530.74	2273117824.81	2347177032.73	2154476722.63	2625922148.95
IPI00027190.1	 	GJB1	39108	3	4	233124350.332	233401309.343	226252157.102	245511752.577	264248791.831	215935097.949	205532584.806	230000843.587	177322388.726	224089770.36
IPI00012079.3	 	EIF4B	39108	44	140	3878564143.7	3779258484.03	3818895570.8	3607229232.23	4392085542.63	3682176752.7	3690571339.03	4154333833.09	3045556149.31	4539840102.48
IPI00009901.1	 	NUTF2	39108	4	9	612225514.377	593858534.075	610490408.349	636804413.427	634960839.056	548044311.866	598699699.294	579933900.997	555621892.177	612897178.541
IPI00305833.3	 	SMU1	39108	11	16	885039924.058	915411399.713	913315629.42	886765556.53	1146533686.19	825066312.391	869077540.385	924716131.675	778906562.941	966152793.573
IPI00005809.7	 	SDPR	39108	5	7	263851815.556	224175454.757	225924394.82	231406630.592	301318848.512	209758871.651	177151749.586	215737063.473	162956286.266	221721896.912
IPI00895806.1	 	CNBP	39108	15	51	2289323165.74	2263625046.68	2331123094.47	2416023674	2677707212.15	1963297807.48	2108617963.09	2325364738.73	2131890854.24	2390751547.58
IPI00167941.1	 	MDN1	39108	41	53	2976881082.86	2677914029.81	2492438295.98	3019244533.29	3535259186.7	1760109425.8	1300146669.42	1651051039.48	1181208997.18	1513535467.72
IPI00018465.1	 	CCT7	39108	26	83	6309319950.96	6728683171.25	4231762560.58	5916634125.65	6168662762.73	5808218163.64	5142809146.89	6122738490.62	3992469404.78	4625460854.55
IPI00250297.3	 	AASDHPPT	39108	8	23	929437232.764	887973283.887	990322128.756	900205241.252	1098075159.43	764194493.202	822761744.863	843161591.668	774684799.991	1008425670.22
IPI00023035.2	 	SLC20A1	39108	4	6	216267333.8	185977346.241	223857307.109	192603765.457	248390664.94	177610419.863	179607940.835	196753334.155	159394542.174	194211753.557
IPI00024919.3	 	PRDX3	39108	9	47	2251111730.96	2246379255.24	2086195169.74	2431789208.97	2340837305.48	2033551347.89	1973308255.49	2114373614.77	1842993880.9	2193796940.3
IPI00025273.1	 	GART	39108	25	53	3920357656.07	3704745738.37	3417246745.16	3908453509.86	4614296618.9	2116434268.55	2012101781.29	2252822756.6	2065529007.91	2575956190.88
IPI00395903.1	 	TMEM106B	39108	1	1	72483375	69697335	81525330.438	78198535.464	90479656.757	70585490.991	68957619.961	73835861.067	66941140.019	92369211.666
IPI00029741.1	 	ITGB5	39108	12	17	1587105390.49	1463849446.42	1425976569.82	1406527025.75	1716318350.34	1254207753.29	1329414160.82	1416512703.06	1166711653.42	1362730418.53
IPI00016868.3	 	TELO2	39108	6	6	262980269.7	283255366.894	235187836.693	261183846.525	291283288.529	93207854.958	92856796.998	104639769.642	90130627.059	102437096.508
IPI00464999.2	 	HEATR6	39108	8	9	682481566.104	665106452.736	639906142.789	687930624.475	758969252.955	459004811.381	442189112.202	506005565.595	445989536.595	504357781.133
IPI00549569.4	 	ISYNA1	39108	10	19	823587423.579	768520159.741	779506205.937	795291706.825	919162454.501	703916280.22	700748190.045	804792551.397	695840418.511	778717624.454
IPI00013774.1	 	HDAC1	39108	9	10	597665187.915	595973673.22	582154374.044	568786653.179	528665901.636	470900510.707	532296935.053	590788033.396	439649420.522	309239120.822
IPI00746093.1	 	SLC35A1	39108	3	3	171852442.168	159085979.601	168615393.684	168539785.163	187068603.642	141005896.125	145510812.63	155329164.274	146356423.091	153582812.642
IPI00003704.4	 	RBM4B	39108	8	12	861406459.113	847521558.355	890258399.777	791594485.521	1086171463.5	419523512.599	496996487.532	552144903.208	459746318.926	550048824.322
IPI00604777.5	 	DPP9	39108	16	22	1561773792.62	1515087386.52	1520676439.61	1609560412.13	1748763767.11	1272870562.38	1266951450.64	1376187845.21	1196399524.86	1416307606.07
IPI00017551.2	 	RGN	39108	11	16	1223347284.66	1209076622.2	1131176785.53	1219793006.08	1301681232.6	1081851366.57	1071682497.57	1026238358.77	1099749549.92	1093323210.77
IPI00014298.3	 	PWP1	39108	1	1	25673000.319	21450568.568	19234571.409	26630689.422	34197277.58	15265053.877	12078375.279	15056119.917	15737599.731	19472176.07
IPI00413365.3	 	ZNF318	39108	3	3	77719495.516	85935699.355	79603819.08	91939809.543	93932800.879	53863662.331	61610941.076	64066122.257	77654561.723	58513874.965
IPI00021841.1	 	APOA1	39108	17	51	3507487421.31	3365134201.9	3452239067.95	3774945714.64	3535968568.8	3041661949.5	3251272721.42	3273309138.27	3191756759.03	3559706249.97
IPI00853369.1	 	PLXNB2	39108	21	32	2711585413.45	2694209342.78	2578020687.98	2845934565.91	2968197064.33	2389251160.41	2206852874.34	2418605331.89	2123124259.81	2284014704.74
IPI00000865.2	 	STARD3	39108	2	3	128548706.506	117250751.057	115419507.856	123818887.281	149288425.284	105380715.726	98827465.488	124499934.269	88773297.447	117070342.137
IPI00026546.1	 	PAFAH1B2	39108	4	9	297788433.844	283011007.726	330265749.059	313809429.968	328489664.007	217327238.427	205599486.742	211611880.102	202416422.663	271017037.264
IPI00643365.2	 	ALG11	39108	3	4	377356348.779	372919052.485	313303720.359	359096881.939	399955659.489	262530854.865	258367312.242	262863686.987	265481316.581	252258901.356
IPI00061403.4	 	YIPF6	39108	3	5	82613529.697	76847871.105	76999455.352	86993406.059	90463396.175	75300181.669	68426554.167	78554908.109	74232791.347	83358210.104
IPI00177968.2	 	SCARB1	39108	12	20	1364531187.7	1333277274.05	1309548314.07	1319625990.37	1517621865.62	1187332793.29	1222201525.21	1245686177.47	1185920369.67	1335459510.03
IPI00328128.6	 	GNAZ	39108	5	7	169816140.112	147677011.122	142998425.309	144058754.737	158695960.184	139163416.995	103082199.297	107240683.175	96683095.959	107058598.66
IPI00010188.2	 	MRS2	39108	6	7	592164967.544	609311079.743	548041195.761	559128595.196	655640564.021	525628259.177	483823622.274	583485651.224	368689521.204	549629884.503
IPI00303812.7	 	C9ORF82	39108	3	3	211515907.501	214854958.164	208596244.553	212745041.56	249810476.04	186235696.482	177818625.029	193787662.82	158004917.603	200677328.335
IPI00880053.1	 	49 KDA PROTEIN.	39108	1	2	67989341.19	68240164.293	74910573.889	77857111.662	105329167.436	64696235.597	63066369.519	77011602.613	61386968.918	93319569.054
IPI00028481.1	 	RAB8A	39108	6	11	878048942.158	828311597.786	856207678.428	856012584.318	973345827.099	749409639.486	773235406.59	797829654.399	748740944.961	810354067.763
