representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00396126.2	 	C5ORF24	39110	3	5	132203189.037	138942259.323	143513669.057	132811649.869	167581932.152	122222518.358	118434962.292	139250790.831	127203480.662	141835536.954
IPI00099497.2	 	MAFF	39110	1	2	9986715.655	9785730.592	11641650.731	7015412.43	12222432.205	9250345.986	7760368.617	9176495.307	7816210.74	7935656.629
IPI00001738.4	 	NUP88	39110	6	8	279774342.341	291462327.48	286189612.042	266020217.655	352204975.957	154061108.669	144881740.707	140786442.198	137690912.13	148471524.246
IPI00334683.1	 	GAMT	39110	8	23	654137543.054	727258843.857	708376934.793	689691965.52	773652622.163	373681575.543	374783644.514	361925026.077	369943395.63	372530446.657
IPI00031758.3	 	CHKB	39110	2	2	25436215.188	25735980.235	25676247.954	24082557.925	29215002.761	24027780.875	22949167.242	25423038.476	26794744.738	25448940.57
IPI00304493.5	 	SRFBP1	39110	9	12	183927120.741	204671945.357	239084203.77	223358743.477	290499148.452	161929323.853	169296184.463	201112048.679	188174931.085	199970141.496
IPI00795656.1	 	FAM18B2	39110	1	1	15970936.875	21752077.5	19349966.611	19713493.391	15644094.986	13863314.116	8895812.753	5539946.933	6389790.42	9613055.969
IPI00165506.4	 	POLDIP2	39110	11	20	265073696.928	259578693.109	256452161.693	231922253.091	349558733.167	195159014.016	182247909.182	187520539.18	177609360.211	197325024.949
IPI00554777.2	 	ASNS	39110	14	28	720938058.057	631429832.574	658732127.717	663782054.109	849235757.348	399136988.636	301277788.759	280044991.007	372469885.647	360309108.5
IPI00873253.1	 	SEC11A	39110	4	5	54743008.85	55909162.249	54201622.772	48267671.988	66199876.931	42578786.043	37429628.146	37428088.26	34604691.161	37825053.734
IPI00002824.7	 	CSRP2	39110	4	4	110840350.433	107539944.033	109945974.47	84912015.332	146179891.553	99035761.857	94325841.523	109796194.944	88106596.362	112392517.169
IPI00008223.3	 	RAD23B	39110	7	16	246241891.51	252752417.058	236360686.384	221508690.465	296759356.917	199077624.379	207702739.506	207349003.339	214007596.406	223042591.345
IPI00306749.8	 	SLC4A1AP	39110	7	10	203919608.914	188403360.882	195779430.041	150010408.375	245037335.331	120786237.668	121446875.229	129580222.584	112954171.2	120790889.935
IPI00220994.3	 	H2AFY2	39110	4	5	103821249.142	137014048.693	105431199.893	88637302.813	68461369.619	97696292.797	114390751.569	91519509.504	85330186.537	54459409.735
IPI00007049.1	 	MRPS18C	39110	1	2	12658397.128	10367794.723	12286599.724	10918907.813	17188900.392	10522584.127	10612857.158	9411023.018	9944925.459	13034279.702
IPI00107472.2	 	PTPRU	39110	1	1	450494.011	428349.416	644828.935	353168.769	465984.761	258182.755	219659.866	303178.98	122123.665	123729.983
IPI00022202.3	 	SLC25A3	39110	14	54	1359314294.67	1572929796.31	1362450399.26	1212482599.1	1689794603.17	1358056758.97	1283278377.45	1290408407.59	1257050538.37	1278963689.62
IPI00470811.4	 	SNRK	39110	1	1	3138946.977	2838970.29	2903573.964	2613487.376	4242439.654	2221291.85	1781784.522	2371581.354	2234189.134	2103402.996
IPI00011307.4	 	MTHFD2	39110	11	20	457617762.796	477422324.375	445437016.55	413046718.864	513547084.3	352957697.975	337843643.014	348244959.777	351755392.234	347960374.661
IPI00030431.1	 	ANTXR1	39110	2	2	23416869.311	26454023.201	21930561.53	24370615.33	29445540.292	21501089.191	19333810.215	20810837.114	22278947.966	19512271.312
IPI00414382.5	 	ECOP	39110	1	1	11999746.329	11964418.507	13505396.838	10301803.736	14810205.317	12680066.686	10618483.559	11154110.253	9438690.524	13144282.57
IPI00911064.1	 	APIP	39110	8	12	427334624.139	441102455.589	414442149.048	420051597.551	503795351.872	392989725.607	397111267.15	427667470.621	408544671.809	409694686.545
IPI00910581.1	 	TMEM199	39110	5	6	75424694.359	77287378.438	70825050.638	62718059.385	97143862.326	66456774.68	61799968.474	60006955.854	60490518.029	61875708.946
IPI00029730.1	 	STX4	39110	7	8	168717722.731	184857278.648	160699139.937	161098842.147	232864204.899	144319547.305	135563565.788	147475865.42	142475056.648	141666070.309
IPI00294516.3	 	TNFRSF10D	39110	3	3	40631571.153	38964566.042	37239511.756	33090924.925	44225288.455	31993484.014	32229624.266	37275277.991	32966134.796	36991357.993
IPI00021885.1	 	FGA	39110	24	56	940694068.737	928672606.986	869365606.173	673859397.895	1140599726.66	836578380.627	687906691.51	781407145.388	765294146.085	699550929.212
IPI00010720.1	 	CCT5	39110	32	122	2884541075.49	2478921987.62	2646975389.77	1815116307	3421335732.34	2686123296.84	2316745839.11	2661253850.09	2409121279.24	2481067517.91
IPI00790250.2	 	LPIN1	39110	2	2	4434616.386	4540261.993	5619530.843	4506992.939	6442842.474	3555358.546	3154236.987	3356520.646	3657317.538	3093039.659
IPI00020977.4	 	CTGF	39110	4	5	75564280.267	68339433.056	73573125.201	61840913.333	113395603.629	65068836.543	63937371.403	68683765.251	66549810.339	78700868.625
IPI00396234.2	 	ATP11C	39110	12	14	140670309.738	143001117.926	141225675.378	122792930.225	176244602.006	120416924	131616537.112	131208434.21	135369307.355	138200162.542
IPI00005651.3	 	IPO13	39110	2	2	22787854.12	25542192.489	24706395.295	23418645.94	27881165.32	12059374.237	12588001.181	11941944.287	12445375.011	12802393.859
IPI00217976.4	 	MAPT	39110	10	12	374463730.16	389604098.203	384927037.873	372390871.123	444830816.007	332625561.268	305664471.62	315646123.85	312264892.764	329481331.389
IPI00170862.1	 	UXT	39110	6	6	99865774.156	111349873.796	110548705.691	106894397.149	140858315.106	112293904.023	122952143.021	121007629.045	122270621.968	134309954.62
IPI00619930.2	 	PUS1	39110	1	2	3763872.779	4319277.222	4743963.674	3890942.878	5601955.885	3430642.6	3208633.157	3170054.718	3198172.85	2871622.828
IPI00328161.7	 	FKBP8	39110	1	1	16099927.5	15328424.063	15375558.713	15767476.795	21854696.759	10752049.928	10649611.316	11913374.122	11191993.392	12570646.438
IPI00009456.1	 	NT5E	39110	7	9	111970651.545	111500879.189	115981742.795	77206838.453	148181035.99	130754320.227	98093302.812	113273171.285	103315920.981	118879939.411
IPI00011126.6	 	PSMC1	39110	18	44	1073994394.31	711156735.364	848143738.091	544670616.358	1265518093.92	810822550.185	468738429.553	546841150.481	539426108.644	655229584.233
IPI00718825.1	 	CALM2	39110	8	48	790498281.44	844173321.769	870198706.026	738951039.622	682162526.182	669283956.533	681016826.722	795252926.154	742136931.74	914233378.21
IPI00016780.3	 	PRDM2	39110	1	1	4612429.442	4371805.172	4662337.223	4750785.107	5633899.076	3583038.071	4365482.529	4417591.139	4626287.99	4568980.01
IPI00465432.3	 	NOMO2	39110	23	50	819971291.611	797932969.388	905468800.057	651443098.852	1026065265.15	643625645.901	614865529.022	607320605.387	564125766.989	631181980.688
IPI00003348.3	 	GNB2	39110	4	5	94888342.409	100089251.876	92419420.272	90395248.403	112451985.932	74661618.121	71506494.491	69342439.885	72061943.096	74996512.114
IPI00168849.3	 	TRIP10	39110	4	4	80612749.809	66540470.067	68362670.319	63543503.376	84356960.78	26075979.613	26817207.156	29152626.757	28281722.466	29663011.977
IPI00027139.1	 	INPP1	39110	7	10	393131685.84	377498983.925	368151507.68	360740073.876	464527716.596	306401641.253	295306953.184	303501260.299	315847768.536	329712009.229
IPI00514825.1	 	NOS1AP	39110	5	6	108210473.051	105519007.492	111226293.156	102542153.436	136003927.054	80930180.64	79348623.682	81652845.102	80421733.884	80171298.61
IPI00011635.3	 	BCL2L13	39110	4	5	77429616.842	83105691.233	79415503.399	71936238.708	92465375.706	59357063.988	63457932.661	68156233.278	77539069.61	73045820.647
IPI00299911.6	 	ITFG2	39110	2	2	20381373.643	24550503.687	27797178.114	22065711.05	29765995.446	20235429.014	22123540.94	20264593.235	23296978.729	23153603.228
IPI00183979.6	 	ZDHHC18	39110	2	2	67704965.047	71866291.559	75391310.759	66534406.102	85467835.518	62326573.586	62344882.162	65148325.907	67097872.981	65024918.049
IPI00032875.1	 	ETFDH	39110	6	7	77739346.71	85272894.709	79097690.874	76731773.382	92474866.833	65360353.463	72383456.044	64765864.32	71866790.08	65471148.034
IPI00031801.4	 	CSDA	39110	9	13	290900279.356	258482256.216	260046138.01	252331677.136	331065526.565	243008675.439	212322316.573	252495678.026	239671502.236	236356011.339
IPI00005728.2	 	RER1	39110	6	15	457286803.776	470344794.99	476531799.22	444626742.661	559709852.935	451260136.214	419972586.161	462297678.732	444435771.162	463738181.653
IPI00008570.1	 	KHDRBS3	39110	1	1	8904312.459	8084543.32	8884525.761	6930734.402	15421183.963	6853069.251	5721652.515	7847382.827	6094866.239	7729039.656
IPI00395768.4	 	STX3	39110	5	9	93769558.218	93983088.338	98258327.145	80653400.115	124531911.216	88522015.764	86494353.764	101540734.569	87384771.68	100227654.139
IPI00156689.3	 	VAT1	39110	13	50	1181267659.07	1252898125.92	1180962754.17	1120498223.75	1407842409.42	1110042581.19	1082962882.93	1109812814.91	1121977565.65	1146652206.85
IPI00008991.1	 	DR1	39110	2	2	97907957.005	95719973.993	94193697.822	92396243.763	115098685.371	90198162.164	85029600.919	95669159.394	94857484.039	95984513.783
IPI00004534.3	 	PFAS	39110	26	46	913531757.207	889740591.207	713108479.875	1116976088.11	1143709250.46	468660616.514	535865220.271	359160897.071	605010442.624	549947830.017
IPI00828021.2	 	HSPA4L	39110	12	15	253141393.272	208910341.134	243906833.856	203980325.746	340114438.435	159918098.041	141235839.732	160872522.961	147499468.36	174670582.917
IPI00007019.1	 	PPIL1	39110	2	2	34752484.617	35494991.474	27318182.39	29823779.013	39670378.211	23761684.09	22895460.088	22220076.712	22161514.826	22595629.847
IPI00060031.3	 	ARL8A	39110	1	3	8682330.112	9809794.345	11057859.742	9524291.617	11391544.169	8239860.222	8001839.72	8460845.803	8052574.83	9933546.652
IPI00004962.2	 	GOLIM4	39110	11	15	311232286.605	297603220.158	331852152.266	243831524.314	402932368.285	223527058.843	217133679.602	226145294.368	197108772.888	236955518.737
IPI00166153.3	 	FTSJD2	39110	10	13	173864392.067	142018337.756	141995737.439	161490589.093	214068889.452	67449802.823	58808752.368	57978970.921	63981354.116	60663336.061
IPI00061677.3	 	ALG14	39110	5	10	166249870.84	181247732.673	161183968.358	170652081.715	206519056.757	152849101.914	146255776.545	138156816.879	152029339.425	136046174.036
IPI00297492.2	 	STT3A	39110	18	47	1189284791.35	1199395482.96	1015364300.97	989531227.071	1367536354.99	854606975.096	775828850.168	825562121.452	768638555.088	728329866.717
IPI00306853.2	 	CHST3	39110	4	5	47139251.63	46986409.427	49339876.372	37117923.613	60373578.75	37665375.928	41476343.095	42692347.89	37855058.221	42748860.43
IPI00010438.2	 	SNAP23	39110	12	19	466544650.014	489543369.011	421777176.261	432211892.047	538304522.979	390250550.631	397237958.841	423701718.348	421657240.528	422199910.064
IPI00221172.2	 	UBR7	39110	7	11	358293838.858	366729637.43	390920843.128	326822100.479	439052057.361	218212270.332	202510818.017	222950838.033	202653661.315	216272692.791
IPI00002232.2	 	TAOK1	39110	2	2	26890335.71	24123159.16	25039954.589	22948248.529	33155268.81	12667893.828	11674908.75	12319973.411	12931772.828	12642639.553
IPI00026957.1	 	WBP4	39110	2	4	84809597.245	90395263.97	95103721.397	82700118.174	128406432.191	79066117.951	87382381.058	93156196.425	82210932.158	99370070.251
IPI00911094.1	 	DAP	39110	1	3	53397304.663	45084511.793	65727509.248	29863772.618	53139359.171	37192114.625	46408103.911	70284499.551	47722098.6	98734262.181
IPI00215918.3	 	ARF4	39110	5	28	1041389231.54	916634966.921	875983634.066	964659646.198	1244138621.55	741928844.345	676133886.472	625577582.213	712936141.947	657785494.124
IPI00760602.3	 	LYRM5	39110	3	3	32268158.092	39662169.45	36682999.213	30045239.565	40170082.787	29343261.285	31615757.887	30880407.061	29804860.781	30380030.006
IPI00642329.2	 	MFN2	39110	6	7	133485747.721	137662801.556	128406000.651	115488982.761	156301201.782	87849781.363	89603991.908	88630220.614	82687367.148	80625528.527
IPI00169325.1	 	WDR36	39110	1	1	9844603.084	8060480.821	8270705.561	10130778.272	12663266.07	4143727.229	1962106.261	2568889.892	2859871.054	5087217.307
IPI00873410.1	 	CNN3	39110	6	7	159457436.487	153219717.046	151303316.687	123863157.038	193558704.378	88751305.736	84363807.107	93043725.815	83234930.856	91330296.571
IPI00215760.3	 	FMO5	39110	11	12	238657911.054	267004184.716	213978835.382	120628106.47	182742583.768	329231866.098	182249885.31	199970499.896	126646865.315	113293881.316
IPI00183171.4	 	SIRT3	39110	3	3	77010989.454	76475063.828	66368763.203	63851182.04	89214313.741	42484621.121	41974243.967	40418518.21	44053529.281	40523285.554
IPI00735288.1	 	NHEJ1	39110	4	9	74814873.647	75727056.667	75499504.17	68360880.246	88758879.394	64603812.998	66662142.228	66223543.581	65861753.115	67843256.215
IPI00641117.2	 	IKBKG	39110	7	8	168712156.361	181401031.38	174516243.475	155035842.248	215992943.936	170620184.791	172267315.697	180295940.999	164623688.663	177256525.549
IPI00420065.3	 	ACAD11	39110	2	2	24779407.29	26044017.982	22615101.671	24463489.87	30821888.017	16826011.093	17163717.371	15177859.016	18085156.774	16129817.124
IPI00220687.1	 	HM13	39110	12	33	920366900.466	994635211.105	938543115.656	858715214.59	1134841351.7	850288731.709	953517786.013	974226874.029	960126311.042	920955322.84
IPI00011200.5	 	PHGDH	39110	21	96	2431798897.29	2649982530.4	2442546216.55	2546182023.01	2741816092.96	2072819815.21	2182335814.75	2283036176.16	2442604074.56	2207194127.19
IPI00793935.1	 	LOC100133166	39110	3	3	56096354.924	57053827.366	60385147.779	54849699.672	69824435.733	52423465.556	53522105.219	57962034.303	55663808.481	58480075.201
IPI00027713.1	 	CREB1	39110	2	7	158771595.1	168358218.498	167988420.227	160019685.02	202289059.06	146835405.382	151446610.647	152145499.413	147468580.497	155753140.525
IPI00301231.4	 	MFSD9	39110	4	5	113605030.248	115307671.52	100628564.936	96783511.79	123733666.669	98152676.735	95965278.976	103341072.482	102831397.889	102652546.482
IPI00513945.2	 	C6ORF129	39110	2	3	99120619.949	81117706.26	89589446.134	64322820.091	120246967.04	79442441.666	55335695.635	72621652.706	56461258.925	75675862.081
IPI00033036.1	 	METAP2	39110	20	45	831142021.331	873422118.133	958816206.079	768958120.876	1077468656.7	751466446.839	743393087.69	859631090.746	782282871.377	926523738.512
IPI00100630.6	 	MLLT1	39110	2	2	23866821.752	27612117.221	28439556.062	30395360.934	35253461.754	25038901.163	26947241.366	27539726.421	28995893.112	29930014.464
IPI00013829.1	 	TRIAP1	39110	3	3	26290958.4	24896891.174	31864601.956	22492611.679	33087676.811	20878075.455	23399531.52	25569395.123	26180225.975	42983146.787
IPI00785125.2	 	LOC375010	39110	1	1	5979793.955	7310569.967	8094118.121	6512350.468	8405734.163	4362159.079	6924351.248	7196826.981	5419621.976	8531373.977
IPI00384028.5	 	PAPOLA	39110	18	24	540359177.321	435882810.499	487386698.775	457293143.504	638279843.068	234231274.592	188134541.416	196171907.929	193987978.74	222961397.646
IPI00655631.1	 	POLD1	39110	5	6	32279243.622	35885533.872	37987753.301	38825890.104	44819298.591	29170372.239	33776203.711	30900792.875	33426340.01	35337946.212
IPI00216992.4	 	RC3H1	39110	7	8	75933802.121	77279399.009	82493104.607	71470356.096	105094405.992	61623726.384	61804536.988	70614392.588	62032311.149	69434190.072
IPI00001960.4	 	CLIC4	39110	11	29	707140223.386	737922281.554	696418481.074	663271384.019	754670075.455	495194347.453	486270762.462	542689087.622	547547259.952	530321978.01
IPI00295772.5	 	CYP51A1	39110	14	16	356694329.679	392678363.539	362907682.624	301312479.651	393262682.461	303693227.041	288566294.77	282726464.042	260861568.73	266256335.665
IPI00166861.3	 	C12ORF45	39110	5	6	84760353.496	89489646.361	90635408.762	100359069.228	117904315.702	89820667.487	90158808.911	100310583.463	84866861.704	111036827.962
IPI00429191.3	 	ETF1	39110	14	32	1146208821.99	1195373385.19	1235951372.43	1115056084.01	1424223336.63	749655922.312	670089426.467	714051845.7	666519414.531	753421276.335
IPI00030919.3	 	MAPKSP1	39110	3	4	18614314.258	21079050.074	21807839.155	17960405.55	25162353.96	18524900.292	18046717.333	18673819.698	18431386.2	21711114.526
IPI00386189.2	 	NARG1	39110	34	67	1588939794.2	1534119491.53	1659595653.12	1340288007.3	2070199705.87	1280646587.88	1250309535.23	1401938264.32	1176758347.25	1430190711.52
IPI00646802.2	 	LIME1	39110	1	2	48252458.101	45859525.208	47441872.011	42195733.723	58169396.675	39683556.468	41937012.609	42112505.089	39956139.25	44904792.184
IPI00743454.2	 	ACN9	39110	2	2	53197887.32	61592627.065	53572656.251	54213106.01	69453536.42	39717237.064	42257133.71	36025288.644	39099158.55	39125237.655
IPI00029699.1	 	RNASE4	39110	3	3	8548862.19	9128046.664	8258280.206	8744557.943	11907126.288	6867726.295	8360204.217	7022865.594	6911800.924	7507108.488
IPI00641743.2	 	HCFC1	39110	25	52	1224471274.2	1256507666.18	1233622904.41	1188297435.75	1509195918.52	925581939.681	1135987841.87	1038280837	1057170371.02	1036925876.34
IPI00100930.2	 	C12ORF43	39110	3	3	67314982.361	66517835.002	67568586.114	59609926.098	89833569.315	60783080.636	58133830.047	66902090.446	61759906.261	69353854.792
IPI00384653.1	 	Q9UMZ1_HUMAN	39110	1	2	25802821.009	26406751.276	29530591.098	22913323.001	39429728.811	26191375.905	30588370.817	39025642.319	35489212.603	44160916.245
IPI00031670.5	 	FAM114A1	39110	11	18	398003329.17	410599987.847	388042898.625	372008962.336	467261997.753	248319896.101	256908761.144	257628906.638	256957604.212	239490555.525
IPI00789455.3	 	KATNAL1	39110	1	1	997691.113	1097753.805	1142314.411	915040.355	1366472.002	643856.174	678645.8	588021.597	632891.45	642147.34
IPI00007334.1	 	ACIN1	39110	21	30	409349025.093	517186330.748	478716102.267	517650660.813	552240246.702	408432609.569	523272532.368	466809504.807	540605280.209	484011824.449
IPI00418495.5	 	CD36	39110	2	2	35021271.128	39889738.313	37346916.909	36132499.854	48829229.529	32197024.31	33259648.64	31120286.118	35873446.087	32676835.932
IPI00152998.3	 	LRRC40	39110	3	4	9176183.736	9083974.012	8681772.407	8140591.964	11907218.272	5521486.929	5843742.477	5313673.939	5722807.426	5550776.675
IPI00022824.1	 	SH3GLB1	39110	1	1	1674518.234	1979624.31	1324027.92	2117288.815	1953420.257	1123069.681	1071238.319	1106158.236	1108478.814	1108299.419
